23,sushi,40
5,churrasco,32
11,hamburguer,13
7,pizza,18
5,sushi,17
15,sushi,50
19,pizza,8
27,esfirra,35
23,prato_feito,30
11,pastel,23
5,sushi,50
3,pastel,38
10,hamburguer,49
28,churrasco,26
29,pizza,35
28,prato_feito,33
14,acai,39
25,churrasco,18
1,hamburguer,42
26,churrasco,25
13,sushi,32
8,prato_feito,24
4,churrasco,33
15,prato_feito,22
15,churrasco,8
15,pizza,21
24,acai,31
19,hamburguer,26
21,pastel,28
22,acai,38
9,hamburguer,10
21,pizza,46
16,acai,14
30,pastel,7
11,acai,47
5,pastel,46
10,hamburguer,22
26,pastel,8
29,acai,7
26,prato_feito,35
28,prato_feito,11
29,acai,36
16,acai,50
10,esfirra,39
15,acai,26
21,prato_feito,37
6,hamburguer,18
19,esfirra,29
29,sushi,27
9,prato_feito,49
28,pizza,47
14,acai,7
30,pizza,28
10,pizza,34
5,esfirra,18
5,pizza,36
10,esfirra,21
13,prato_feito,39
17,sushi,22
20,acai,25
3,pastel,8
6,acai,48
2,acai,24
2,pastel,49
23,hamburguer,46
22,sushi,28
21,acai,42
22,sushi,42
17,hamburguer,17
23,churrasco,7
20,prato_feito,30
24,pastel,19
30,pastel,34
9,hamburguer,14
20,churrasco,42
13,esfirra,18
17,hamburguer,48
24,prato_feito,39
25,prato_feito,10
11,sushi,26
14,esfirra,42
28,pastel,47
23,sushi,20
15,hamburguer,17
26,churrasco,20
14,acai,5
21,acai,30
1,acai,30
15,hamburguer,17
20,pastel,38
11,esfirra,20
18,esfirra,8
9,hamburguer,37
14,pizza,31
7,prato_feito,14
13,churrasco,5
14,hamburguer,18
6,sushi,32
5,hamburguer,15
19,churrasco,33
4,pastel,42
25,pizza,9
19,acai,23
7,pizza,11
23,esfirra,36
9,pizza,12
14,acai,49
1,esfirra,10
25,prato_feito,33
5,prato_feito,26
29,sushi,29
12,churrasco,27
23,acai,5
2,pastel,28
11,sushi,7
28,churrasco,20
11,prato_feito,39
4,acai,18
15,prato_feito,49
6,esfirra,9
20,churrasco,8
5,pizza,40
9,pizza,10
13,pastel,18
24,esfirra,14
16,pizza,42
29,pizza,17
2,prato_feito,14
29,churrasco,34
14,sushi,41
21,acai,36
27,churrasco,15
10,churrasco,26
7,hamburguer,40
20,hamburguer,16
1,hamburguer,27
19,hamburguer,35
6,sushi,8
19,sushi,32
26,pastel,22
22,hamburguer,45
19,esfirra,6
11,churrasco,28
28,prato_feito,19
15,esfirra,8
25,pizza,33
9,sushi,36
7,pizza,37
15,pizza,45
13,hamburguer,31
21,acai,46
24,pizza,35
29,acai,41
25,pastel,41
15,hamburguer,15
5,hamburguer,20
10,sushi,19
23,pastel,50
7,sushi,10
22,sushi,18
21,acai,6
8,sushi,18
22,esfirra,29
18,esfirra,44
26,acai,22
29,pizza,20
23,pizza,30
24,hamburguer,45
26,churrasco,40
8,acai,31
23,acai,43
28,pastel,29
11,churrasco,7
29,prato_feito,13
3,churrasco,38
24,pizza,6
20,pastel,21
7,pizza,14
19,prato_feito,41
2,acai,11
25,acai,24
30,acai,23
24,pastel,37
29,churrasco,26
27,churrasco,36
29,esfirra,14
12,churrasco,28
17,churrasco,35
29,pastel,5
30,acai,28
4,pizza,24
20,pizza,40
23,esfirra,8
5,pastel,12
7,hamburguer,41
19,pizza,32
17,esfirra,34
4,acai,10
22,esfirra,44
8,acai,43
30,hamburguer,17
19,hamburguer,24
24,churrasco,10
15,pizza,23
25,acai,44
4,sushi,30
8,esfirra,22
5,acai,40
15,esfirra,41
19,churrasco,46
16,pastel,48
15,pizza,48
25,pizza,12
13,hamburguer,46
17,prato_feito,42
1,prato_feito,18
18,sushi,9
25,prato_feito,12
18,sushi,29
12,esfirra,25
15,pizza,9
18,hamburguer,28
20,hamburguer,36
24,acai,30
4,esfirra,24
30,hamburguer,35
11,churrasco,28
12,pastel,13
16,sushi,19
25,hamburguer,9
12,acai,33
14,esfirra,43
17,hamburguer,42
20,hamburguer,10
7,hamburguer,16
7,acai,24
17,prato_feito,41
16,sushi,28
16,acai,24
22,acai,25
23,pastel,47
10,esfirra,23
9,sushi,32
14,acai,5
24,pastel,23
11,acai,48
4,churrasco,29
23,esfirra,31
26,acai,39
28,esfirra,28
24,churrasco,37
18,acai,23
13,hamburguer,26
6,prato_feito,16
25,prato_feito,43
26,sushi,10
12,pastel,15
6,esfirra,27
25,hamburguer,48
15,esfirra,25
26,prato_feito,8
11,acai,17
6,acai,35
19,pizza,12
16,esfirra,23
8,churrasco,18
1,pastel,20
4,churrasco,15
1,acai,35
12,esfirra,12
3,hamburguer,24
6,churrasco,35
29,esfirra,10
10,esfirra,29
1,acai,41
2,acai,47
5,churrasco,31
6,prato_feito,27
28,hamburguer,17
26,hamburguer,18
26,esfirra,18
5,churrasco,31
21,churrasco,43
1,pizza,14
17,sushi,48
8,esfirra,46
10,sushi,19
15,prato_feito,47
28,hamburguer,18
12,acai,38
21,prato_feito,42
4,churrasco,35
3,hamburguer,47
12,prato_feito,50
15,prato_feito,22
4,hamburguer,9
9,hamburguer,5
19,pastel,32
3,acai,46
14,pizza,31
3,acai,30
26,churrasco,6
6,acai,34
1,acai,38
8,hamburguer,28
22,sushi,9
6,churrasco,25
3,churrasco,19
3,pastel,48
12,prato_feito,6
26,sushi,28
15,sushi,36
4,esfirra,9
23,prato_feito,25
18,hamburguer,32
28,sushi,22
4,hamburguer,16
9,pastel,46
20,pastel,6
22,acai,25
7,hamburguer,26
2,sushi,29
10,churrasco,24
29,pastel,5
22,prato_feito,25
7,sushi,50
17,pizza,14
15,pastel,10
27,pizza,12
23,sushi,17
26,acai,20
28,esfirra,47
11,sushi,33
1,prato_feito,50
1,acai,50
19,prato_feito,29
7,churrasco,25
4,prato_feito,34
14,pizza,7
4,prato_feito,25
29,sushi,43
20,pizza,25
30,esfirra,20
6,pizza,37
20,acai,32
7,sushi,19
7,churrasco,49
26,prato_feito,31
12,sushi,33
18,pizza,6
14,prato_feito,6
14,pizza,27
8,sushi,37
27,sushi,46
12,pastel,20
12,churrasco,45
17,pizza,8
28,pastel,41
24,pizza,47
24,hamburguer,16
15,esfirra,7
10,sushi,14
3,churrasco,45
7,pizza,36
26,esfirra,14
2,pastel,16
10,hamburguer,35
6,prato_feito,48
16,prato_feito,16
20,pizza,9
6,churrasco,23
11,prato_feito,46
10,pastel,23
17,esfirra,46
14,pastel,5
1,esfirra,23
1,pastel,15
16,churrasco,38
27,pizza,46
28,acai,12
14,churrasco,8
26,pizza,14
21,churrasco,35
1,prato_feito,15
6,sushi,6
30,esfirra,32
6,esfirra,45
24,esfirra,43
3,pastel,18
9,acai,14
25,prato_feito,13
29,pizza,6
25,esfirra,38
9,sushi,19
19,churrasco,30
19,esfirra,12
26,sushi,28
10,hamburguer,24
21,prato_feito,8
13,pastel,12
7,pastel,26
20,hamburguer,10
25,esfirra,10
23,hamburguer,22
28,prato_feito,13
26,prato_feito,28
29,esfirra,19
1,hamburguer,10
1,pizza,44
4,pizza,33
13,esfirra,19
22,churrasco,5
4,esfirra,19
16,pizza,6
28,prato_feito,40
9,sushi,45
5,sushi,41
7,prato_feito,26
5,acai,29
29,hamburguer,34
30,churrasco,23
4,sushi,46
25,pastel,18
30,hamburguer,42
3,esfirra,10
10,prato_feito,7
17,pizza,23
7,acai,48
23,esfirra,47
12,pastel,10
16,sushi,12
6,esfirra,32
9,prato_feito,18
5,sushi,24
9,acai,28
10,hamburguer,44
7,esfirra,46
27,hamburguer,32
30,prato_feito,7
5,esfirra,9
18,acai,30
30,prato_feito,18
12,hamburguer,10
1,prato_feito,22
12,pizza,13
29,sushi,39
25,prato_feito,29
20,pastel,49
20,esfirra,13
15,sushi,49
30,churrasco,37
12,hamburguer,16
12,hamburguer,6
18,esfirra,12
24,pastel,44
2,prato_feito,35
3,pizza,42
21,pastel,33
22,sushi,40
3,sushi,28
30,esfirra,40
27,churrasco,17
11,pastel,19
28,hamburguer,19
8,acai,24
28,acai,48
19,hamburguer,34
8,prato_feito,9
2,prato_feito,9
7,sushi,28
2,churrasco,17
29,churrasco,34
21,churrasco,46
1,churrasco,48
18,pizza,41
25,prato_feito,44
3,hamburguer,25
24,prato_feito,26
16,churrasco,41
23,pizza,9
13,esfirra,6
21,pizza,47
24,sushi,20
24,pizza,18
28,pastel,8
15,prato_feito,21
18,churrasco,34
4,churrasco,46
22,churrasco,47
6,sushi,27
6,sushi,10
24,churrasco,28
30,hamburguer,36
7,pastel,20
30,churrasco,45
7,esfirra,49
25,esfirra,18
21,churrasco,43
21,esfirra,24
22,prato_feito,47
24,churrasco,14
23,pizza,17
21,churrasco,15
16,pastel,11
21,pastel,8
6,acai,8
11,pizza,7
18,churrasco,35
26,prato_feito,49
12,pastel,19
11,churrasco,50
4,pizza,8
27,hamburguer,23
19,sushi,8
21,acai,17
10,pizza,7
14,churrasco,35
16,hamburguer,30
2,churrasco,42
28,sushi,17
18,pizza,45
11,hamburguer,29
17,churrasco,35
28,pizza,16
15,pizza,24
14,hamburguer,37
3,sushi,33
1,hamburguer,12
18,prato_feito,40
6,hamburguer,21
27,esfirra,40
10,pastel,27
2,prato_feito,22
1,esfirra,5
17,esfirra,36
9,acai,45
8,acai,43
15,acai,33
17,sushi,7
16,hamburguer,13
3,churrasco,39
4,esfirra,33
2,churrasco,48
18,churrasco,28
2,prato_feito,30
20,pastel,12
8,pastel,48
9,hamburguer,21
7,prato_feito,41
23,sushi,27
8,acai,20
27,churrasco,24
14,acai,32
5,hamburguer,46
5,sushi,48
21,pastel,19
26,churrasco,15
27,hamburguer,50
19,acai,9
30,sushi,46
28,acai,8
13,esfirra,8
24,churrasco,5
3,prato_feito,29
8,churrasco,28
27,sushi,26
8,sushi,36
18,sushi,32
5,esfirra,18
2,sushi,8
25,hamburguer,42
25,churrasco,8
13,pizza,24
18,pastel,23
4,pastel,13
4,sushi,46
16,sushi,25
16,sushi,39
5,acai,16
21,hamburguer,48
29,sushi,32
5,hamburguer,36
17,pastel,43
14,churrasco,17
6,acai,46
24,acai,12
22,pizza,36
11,esfirra,32
15,churrasco,29
10,esfirra,17
16,hamburguer,19
26,esfirra,12
29,esfirra,26
27,prato_feito,29
3,pastel,37
19,pastel,13
24,esfirra,11
29,esfirra,26
17,pizza,47
1,pastel,38
23,pastel,46
15,esfirra,13
13,pastel,42
3,pizza,16
10,pastel,7
25,churrasco,9
4,pizza,16
21,esfirra,19
11,churrasco,48
9,acai,50
25,acai,49
10,pastel,9
12,prato_feito,23
8,sushi,41
9,sushi,14
22,pizza,18
19,esfirra,41
21,sushi,27
29,pastel,8
7,hamburguer,7
19,hamburguer,22
11,pizza,15
14,pizza,12
4,pastel,34
7,esfirra,11
28,prato_feito,46
11,pastel,12
2,esfirra,22
10,churrasco,28
9,acai,18
23,prato_feito,46
28,pizza,21
10,prato_feito,48
10,esfirra,8
9,pizza,26
30,prato_feito,11
11,prato_feito,16
21,sushi,36
13,churrasco,41
1,prato_feito,26
17,prato_feito,23
18,hamburguer,27
27,esfirra,37
12,hamburguer,14
8,pastel,47
5,churrasco,28
13,churrasco,28
8,prato_feito,6
16,prato_feito,13
26,acai,19
3,pizza,12
16,esfirra,5
30,esfirra,40
8,acai,11
30,prato_feito,38
2,pizza,34
23,acai,42
28,sushi,49
6,esfirra,16
22,prato_feito,45
22,hamburguer,9
23,prato_feito,11
10,sushi,13
5,churrasco,43
29,acai,13
25,esfirra,12
6,hamburguer,11
29,esfirra,31
7,pizza,41
9,pizza,45
4,churrasco,24
15,pastel,36
1,esfirra,31
7,pizza,43
27,prato_feito,36
26,esfirra,19
5,prato_feito,22
30,esfirra,31
3,churrasco,38
23,sushi,29
16,prato_feito,8
2,prato_feito,17
1,esfirra,18
14,sushi,35
1,acai,37
28,hamburguer,35
30,acai,43
25,pizza,38
7,pastel,24
20,hamburguer,30
3,pastel,24
28,churrasco,20
9,acai,10
8,sushi,32
20,hamburguer,27
12,prato_feito,8
15,hamburguer,14
2,pastel,23
13,esfirra,44
29,churrasco,18
18,hamburguer,28
1,sushi,16
23,esfirra,11
10,esfirra,24
12,pizza,34
2,pizza,23
23,acai,47
21,pizza,21
28,prato_feito,42
21,hamburguer,16
28,pastel,40
26,pastel,26
6,pizza,48
23,hamburguer,46
19,esfirra,8
5,hamburguer,48
16,esfirra,31
1,acai,48
26,acai,10
16,hamburguer,18
13,prato_feito,32
26,pastel,40
4,esfirra,6
4,pizza,34
22,hamburguer,6
21,prato_feito,11
25,prato_feito,35
13,pizza,25
18,hamburguer,24
20,pastel,29
2,pastel,25
5,pizza,49
14,pizza,20
9,sushi,8
8,prato_feito,47
1,acai,48
14,hamburguer,45
8,pastel,9
23,acai,47
30,prato_feito,12
10,churrasco,6
30,churrasco,36
15,pizza,27
16,hamburguer,18
1,acai,12
4,hamburguer,19
22,churrasco,47
14,esfirra,31
23,churrasco,24
29,sushi,30
20,pastel,16
16,acai,17
9,esfirra,37
19,prato_feito,7
13,hamburguer,46
21,pizza,34
18,sushi,30
24,churrasco,47
17,hamburguer,44
3,churrasco,42
25,hamburguer,37
13,pizza,23
11,pastel,44
8,pastel,16
29,pastel,17
12,acai,33
17,sushi,48
7,sushi,21
27,esfirra,30
18,churrasco,34
1,prato_feito,7
11,esfirra,43
25,esfirra,11
8,prato_feito,13
13,churrasco,37
15,churrasco,22
17,acai,14
28,pastel,27
20,churrasco,49
1,hamburguer,50
26,pizza,31
1,pastel,41
24,sushi,25
6,pizza,7
5,pizza,35
24,hamburguer,27
22,hamburguer,34
7,churrasco,20
4,prato_feito,26
17,esfirra,30
5,sushi,19
19,esfirra,34
10,hamburguer,46
1,pizza,13
26,pastel,7
21,pizza,16
18,hamburguer,14
7,pizza,47
14,acai,37
3,pizza,40
12,sushi,48
17,acai,31
22,hamburguer,38
24,prato_feito,30
9,pizza,49
20,esfirra,32
1,hamburguer,6
23,acai,38
23,sushi,5
1,esfirra,7
10,prato_feito,37
13,pastel,19
1,churrasco,5
4,prato_feito,24
15,pizza,34
20,pizza,11
17,acai,48
22,pastel,48
3,hamburguer,34
5,prato_feito,41
20,churrasco,28
27,pizza,8
9,esfirra,10
24,prato_feito,44
19,pizza,39
14,hamburguer,9
27,acai,50
12,sushi,29
21,esfirra,17
22,pastel,45
29,hamburguer,27
24,acai,39
18,churrasco,48
27,prato_feito,37
24,prato_feito,50
4,acai,8
23,pastel,11
8,hamburguer,32
18,pizza,27
25,churrasco,23
15,esfirra,14
15,sushi,44
3,acai,14
17,acai,33
20,prato_feito,33
29,pizza,9
17,esfirra,9
20,pizza,26
20,churrasco,13
15,sushi,24
22,churrasco,43
21,pastel,29
15,churrasco,26
22,pastel,16
18,sushi,29
11,prato_feito,21
29,esfirra,32
2,prato_feito,8
12,hamburguer,40
24,hamburguer,42
21,sushi,20
7,pizza,40
5,pizza,32
13,sushi,39
8,pizza,9
21,hamburguer,34
25,churrasco,6
11,acai,11
9,prato_feito,43
8,churrasco,24
9,acai,38
2,churrasco,47
9,acai,7
29,hamburguer,11
19,hamburguer,36
16,hamburguer,9
15,pastel,42
22,prato_feito,32
13,pizza,44
2,sushi,43
30,sushi,24
25,acai,24
3,esfirra,7
6,esfirra,7
23,sushi,20
29,prato_feito,38
5,prato_feito,33
23,pizza,39
15,churrasco,22
5,pastel,29
4,sushi,9
21,acai,34
25,pastel,10
11,churrasco,16
28,churrasco,32
6,pizza,16
20,acai,29
27,prato_feito,34
7,churrasco,35
2,esfirra,43
26,acai,23
14,prato_feito,32
9,sushi,31
6,pastel,50
2,acai,16
7,pizza,17
17,pizza,30
8,prato_feito,26
25,churrasco,9
28,pastel,9
19,hamburguer,21
22,prato_feito,16
20,prato_feito,12
23,pizza,40
4,esfirra,42
3,prato_feito,37
15,pizza,24
1,sushi,11
8,churrasco,11
4,prato_feito,29
5,pastel,22
15,acai,45
30,churrasco,11
6,esfirra,16
26,pizza,36
24,hamburguer,6
9,acai,50
23,prato_feito,28
7,acai,25
3,hamburguer,22
21,esfirra,26
18,acai,48
12,churrasco,14
21,hamburguer,18
15,esfirra,26
26,pastel,43
27,prato_feito,16
1,esfirra,45
17,esfirra,25
9,acai,8
23,pizza,24
15,hamburguer,49
3,sushi,20
2,pastel,7
2,pizza,29
12,sushi,33
20,prato_feito,23
22,hamburguer,39
12,pizza,26
20,hamburguer,33
20,esfirra,8
15,prato_feito,17
11,pizza,16
12,hamburguer,23
1,esfirra,8
3,hamburguer,43
16,esfirra,36
16,pastel,37
27,churrasco,7
6,esfirra,6
13,pastel,50
14,churrasco,30
5,sushi,27
22,churrasco,22
21,esfirra,24
4,hamburguer,49
15,prato_feito,35
12,pizza,16
12,acai,5
28,churrasco,24
5,sushi,49
14,pizza,14
23,prato_feito,37
21,sushi,15
24,churrasco,12
27,sushi,11
20,hamburguer,46
29,prato_feito,35
16,pastel,38
27,pastel,10
13,hamburguer,47
18,sushi,9
10,esfirra,23
21,pastel,12
3,hamburguer,7
18,pizza,5
12,churrasco,16
15,acai,11
13,pastel,38
25,churrasco,46
14,pastel,50
9,churrasco,32
9,hamburguer,17
12,churrasco,11
3,esfirra,38
1,churrasco,24
7,acai,5
7,prato_feito,9
2,sushi,10
23,hamburguer,40
7,prato_feito,39
5,sushi,7
30,churrasco,49
11,pizza,30
7,churrasco,15
3,pastel,50
28,churrasco,20
3,acai,18
10,churrasco,29
18,esfirra,31
28,prato_feito,41
6,acai,44
28,hamburguer,16
3,sushi,25
12,churrasco,35
11,pastel,32
14,acai,46
23,sushi,31
6,pizza,12
11,hamburguer,26
14,esfirra,26
4,sushi,47
17,pizza,8
20,sushi,5
24,esfirra,48
30,acai,26
6,prato_feito,36
29,pizza,11
5,hamburguer,37
23,sushi,41
28,pastel,13
30,esfirra,20
22,pastel,33
26,acai,8
10,hamburguer,7
12,pizza,5
24,pastel,10
1,acai,23
22,churrasco,6
16,hamburguer,20
1,esfirra,48
23,pizza,32
22,pizza,10
27,hamburguer,20
30,pizza,8
28,churrasco,24
27,churrasco,32
30,pastel,15
1,prato_feito,39
9,hamburguer,41
29,sushi,33
29,esfirra,42
21,esfirra,49
4,esfirra,27
28,sushi,44
16,prato_feito,21
27,pastel,21
18,hamburguer,30
4,sushi,6
24,hamburguer,24
25,churrasco,44
27,prato_feito,26
25,prato_feito,27
12,prato_feito,47
11,churrasco,24
6,esfirra,40
27,churrasco,28
30,acai,10
22,prato_feito,41
9,acai,38
24,acai,12
27,hamburguer,19
21,acai,47
1,acai,27
12,churrasco,41
23,pastel,11
1,hamburguer,14
29,pastel,41
24,churrasco,20
10,hamburguer,31
25,acai,6
24,acai,39
19,hamburguer,8
19,prato_feito,20
29,pastel,10
7,churrasco,42
20,pastel,35
11,hamburguer,42
21,pizza,47
1,churrasco,9
10,acai,35
14,pizza,30
24,hamburguer,30
8,churrasco,25
9,sushi,10
19,hamburguer,39
9,pizza,36
25,esfirra,15
7,pastel,13
2,pizza,20
2,acai,33
2,pizza,37
7,pizza,12
18,prato_feito,47
24,churrasco,16
6,pastel,47
28,acai,27
30,churrasco,6
22,pizza,32
11,pizza,7
10,esfirra,19
15,acai,11
21,prato_feito,22
7,prato_feito,32
22,prato_feito,49
29,churrasco,20
30,prato_feito,49
19,esfirra,28
26,sushi,50
2,pizza,23
23,acai,25
25,esfirra,38
10,hamburguer,17
12,sushi,38
2,pastel,28
4,prato_feito,28
18,prato_feito,13
9,acai,39
27,pastel,7
20,pastel,15
30,churrasco,31
26,esfirra,38
29,pizza,27
28,pizza,38
6,prato_feito,48
19,sushi,48
7,churrasco,39
3,pizza,32
3,sushi,50
21,hamburguer,6
3,prato_feito,12
9,prato_feito,36
29,pastel,30
18,pizza,17
6,prato_feito,15
26,acai,32
10,hamburguer,19
12,churrasco,16
29,sushi,17
14,pastel,38
6,churrasco,28
2,esfirra,42
27,hamburguer,32
26,sushi,16
18,churrasco,19
15,hamburguer,40
16,prato_feito,39
26,esfirra,39
9,churrasco,46
15,pizza,44
25,pastel,12
25,acai,28
28,churrasco,35
3,hamburguer,6
18,esfirra,33
25,sushi,30
19,prato_feito,8
4,sushi,16
23,hamburguer,50
15,acai,20
6,sushi,17
25,pastel,27
7,pizza,22
20,acai,29
22,prato_feito,43
23,esfirra,41
4,acai,35
21,pizza,24
6,esfirra,6
24,prato_feito,43
12,prato_feito,41
29,sushi,20
9,sushi,8
28,hamburguer,9
26,sushi,42
14,hamburguer,42
3,sushi,42
21,pastel,29
11,hamburguer,43
23,pastel,24
20,pizza,20
12,prato_feito,12
22,pastel,22
19,acai,31
5,churrasco,10
18,churrasco,12
17,churrasco,46
2,prato_feito,40
4,hamburguer,8
3,churrasco,27
12,pizza,20
16,hamburguer,28
15,hamburguer,42
30,acai,25
22,acai,41
11,pastel,21
2,acai,14
27,esfirra,44
5,pizza,30
10,acai,15
30,acai,46
10,pizza,40
20,acai,22
23,sushi,47
22,prato_feito,31
6,prato_feito,19
3,churrasco,33
16,sushi,23
28,hamburguer,26
2,churrasco,39
11,acai,23
14,pastel,47
24,acai,21
8,hamburguer,31
12,esfirra,31
28,sushi,22
29,acai,27
26,esfirra,47
29,pizza,26
12,pizza,15
15,prato_feito,37
30,sushi,19
19,acai,21
16,churrasco,24
2,pastel,23
30,pizza,48
7,acai,29
29,acai,8
21,hamburguer,25
4,hamburguer,6
24,churrasco,28
23,hamburguer,7
5,prato_feito,14
22,churrasco,28
16,sushi,9
30,pizza,19
2,churrasco,47
3,sushi,35
19,sushi,38
1,hamburguer,36
26,prato_feito,15
1,esfirra,48
25,churrasco,50
7,esfirra,46
30,pastel,17
9,pastel,48
8,acai,45
17,hamburguer,19
4,sushi,49
22,hamburguer,25
20,prato_feito,25
28,hamburguer,22
14,hamburguer,46
26,churrasco,29
27,esfirra,9
2,hamburguer,7
16,sushi,44
17,sushi,46
20,prato_feito,7
18,pizza,17
19,pizza,46
12,pastel,38
23,pizza,32
17,prato_feito,46
14,esfirra,26
24,pastel,5
29,esfirra,12
13,pastel,48
26,hamburguer,23
18,sushi,40
22,esfirra,22
30,prato_feito,25
23,sushi,27
17,pastel,48
19,pastel,19
3,hamburguer,44
15,acai,5
15,pizza,41
16,pizza,18
9,hamburguer,47
18,churrasco,27
16,hamburguer,41
22,acai,40
15,hamburguer,19
1,acai,24
4,churrasco,29
21,prato_feito,23
18,hamburguer,27
8,pizza,25
14,acai,19
29,acai,35
26,sushi,25
11,churrasco,43
4,pizza,33
8,churrasco,27
30,pizza,39
10,churrasco,28
14,pizza,23
14,sushi,7
30,pastel,11
21,sushi,34
21,churrasco,33
9,sushi,46
11,hamburguer,36
22,hamburguer,43
19,sushi,8
11,sushi,23
20,acai,32
29,acai,50
10,pastel,9
17,prato_feito,30
10,pastel,50
29,sushi,48
30,esfirra,23
7,pastel,7
30,hamburguer,28
11,esfirra,21
27,acai,14
2,prato_feito,28
15,acai,34
22,pizza,30
28,churrasco,17
1,esfirra,12
21,pastel,46
17,acai,35
30,sushi,24
7,esfirra,36
29,sushi,7
22,pizza,24
24,pastel,43
20,pastel,44
18,sushi,50
25,acai,44
25,pizza,49
6,hamburguer,45
18,pastel,19
1,esfirra,7
27,esfirra,20
10,hamburguer,18
19,sushi,31
23,acai,33
3,hamburguer,18
5,pizza,9
27,hamburguer,25
13,pastel,5
19,sushi,26
13,esfirra,44
13,pizza,13
27,pastel,24
26,prato_feito,32
12,prato_feito,29
28,sushi,27
20,acai,6
25,esfirra,39
15,pizza,21
27,churrasco,36
4,pizza,12
9,sushi,37
9,churrasco,32
3,churrasco,49
17,hamburguer,24
13,esfirra,16
30,churrasco,9
21,churrasco,18
25,sushi,11
18,hamburguer,42
11,pastel,25
4,churrasco,36
10,hamburguer,41
16,acai,38
11,pizza,14
2,esfirra,40
18,hamburguer,38
23,acai,31
18,pastel,37
21,acai,13
23,pastel,46
13,sushi,25
1,pastel,44
22,esfirra,28
15,churrasco,49
20,sushi,26
28,acai,10
26,pizza,14
1,acai,17
30,sushi,19
20,pastel,22
25,churrasco,45
27,acai,35
14,sushi,27
2,sushi,8
15,pastel,34
18,prato_feito,19
6,pizza,5
12,hamburguer,21
20,esfirra,33
11,pastel,21
24,hamburguer,30
22,esfirra,19
29,acai,48
15,churrasco,31
15,acai,36
15,hamburguer,45
14,pastel,32
20,sushi,5
9,pizza,44
4,esfirra,28
20,churrasco,43
12,hamburguer,43
16,churrasco,35
30,churrasco,19
24,hamburguer,48
14,sushi,49
18,pastel,20
2,hamburguer,12
27,pizza,34
7,prato_feito,35
5,pastel,29
13,sushi,31
4,churrasco,39
20,esfirra,43
13,prato_feito,15
13,pastel,40
21,pastel,25
19,esfirra,20
8,sushi,30
30,pastel,11
2,esfirra,24
28,esfirra,14
14,esfirra,14
26,esfirra,36
8,prato_feito,5
30,prato_feito,25
2,sushi,9
24,hamburguer,13
15,pizza,43
18,churrasco,9
21,pastel,35
30,sushi,12
17,hamburguer,49
30,pizza,30
27,acai,25
9,esfirra,15
16,sushi,21
30,churrasco,14
20,pizza,27
10,hamburguer,46
2,hamburguer,42
17,hamburguer,16
11,hamburguer,10
30,sushi,28
14,prato_feito,43
26,sushi,46
24,hamburguer,35
24,esfirra,30
1,churrasco,33
17,hamburguer,5
13,esfirra,18
19,pizza,45
24,pastel,8
7,sushi,38
11,pizza,31
30,pastel,24
16,esfirra,17
26,churrasco,19
5,hamburguer,5
2,prato_feito,28
24,hamburguer,6
8,pastel,23
16,churrasco,49
22,churrasco,8
2,esfirra,48
12,pastel,33
26,sushi,15
21,acai,33
5,prato_feito,24
4,pastel,46
20,pastel,15
12,sushi,13
30,prato_feito,49
12,acai,45
5,hamburguer,24
11,hamburguer,9
6,prato_feito,30
15,hamburguer,7
19,esfirra,48
6,churrasco,47
9,esfirra,17
10,acai,11
9,acai,12
24,churrasco,12
27,pizza,43
2,sushi,48
12,pizza,50
12,esfirra,33
3,sushi,33
26,prato_feito,8
7,esfirra,27
10,acai,26
18,pastel,34
27,acai,50
11,acai,38
27,esfirra,30
7,prato_feito,29
22,acai,17
18,sushi,26
5,pizza,23
11,acai,33
27,churrasco,24
23,prato_feito,14
25,pastel,44
27,pizza,45
30,hamburguer,44
8,prato_feito,33
17,acai,5
12,esfirra,5
24,prato_feito,48
24,hamburguer,23
12,esfirra,12
7,prato_feito,23
18,pastel,39
21,esfirra,14
8,prato_feito,23
9,sushi,9
22,hamburguer,17
15,churrasco,20
26,sushi,25
22,hamburguer,50
6,prato_feito,14
11,hamburguer,16
11,churrasco,33
16,prato_feito,25
4,churrasco,38
27,pizza,27
3,acai,23
14,prato_feito,13
28,hamburguer,7
4,sushi,8
21,pizza,28
21,pizza,47
23,sushi,35
11,acai,45
9,esfirra,23
10,pizza,24
10,acai,27
23,acai,42
28,prato_feito,6
5,sushi,7
18,hamburguer,49
9,pastel,36
5,pizza,24
20,sushi,30
22,esfirra,16
20,pizza,33
29,pizza,32
24,pizza,16
19,prato_feito,46
3,prato_feito,19
26,prato_feito,28
24,pastel,12
24,pizza,7
10,acai,22
28,churrasco,48
16,prato_feito,35
11,acai,8
18,pizza,33
2,acai,7
11,hamburguer,32
29,sushi,27
14,acai,17
3,sushi,12
23,churrasco,33
26,hamburguer,39
20,hamburguer,49
26,sushi,34
23,prato_feito,22
7,esfirra,18
28,prato_feito,28
5,churrasco,19
23,pizza,45
9,pastel,48
23,hamburguer,41
22,hamburguer,6
21,sushi,14
16,prato_feito,21
9,churrasco,5
11,sushi,35
7,churrasco,30
5,pizza,25
30,pastel,17
5,esfirra,46
19,churrasco,27
26,pastel,45
17,hamburguer,34
21,sushi,28
20,churrasco,48
4,sushi,30
29,pastel,28
22,prato_feito,50
23,prato_feito,21
18,esfirra,11
11,churrasco,34
17,sushi,43
10,acai,23
2,churrasco,22
6,acai,22
18,churrasco,27
27,esfirra,36
